player_id,username,alpha_mean,alpha_lwr,alpha_upr,beta_mean,beta_lwr,beta_upr,prob_beta_positive,elo_change_mean,elo_change_lwr,elo_change_upr,trajectory_class,evidence_strength
75,free4me2,1708.1101259912916,1588.9779517680297,1761.6852185756063,-3.7079087409351077,-40.25349501682446,55.04140586058774,0.30825,-7.415817481870215,-80.50699003364892,110.08281172117547,stable/uncertain,0.19174999999999998
109,kadjing,1764.8972940672354,1733.7787491390782,1847.2535377095887,-5.394785732081292,-49.261093451509964,44.173135783181735,0.309,-10.789571464162584,-98.52218690301993,88.34627156636347,stable/uncertain,0.191
146,mirko2003,1802.320899729941,1734.930105838815,1985.4361182001558,-6.962127822006655,-69.97428372050348,45.00233977584667,0.31475,-13.92425564401331,-139.94856744100696,90.00467955169334,stable/uncertain,0.18525000000000003
67,ercanugus1905,1771.6346326822845,1735.1196150699093,1861.06333181936,-5.4082431631003285,-53.35825024033573,45.22046783730752,0.315,-10.816486326200657,-106.71650048067146,90.44093567461503,stable/uncertain,0.185
98,inducedbycoffee,1754.0468926693147,1734.6430303009975,1795.5817428751827,-5.405353458214918,-43.92930114499555,36.69071751045587,0.315,-10.810706916429837,-87.8586022899911,73.38143502091174,stable/uncertain,0.185
12,amrelhamady,1728.903462232001,1669.250835547689,1762.2554717313692,-4.2101135301342305,-37.78858897564647,46.694657956224276,0.3175,-8.420227060268461,-75.57717795129294,93.38931591244855,stable/uncertain,0.1825
53,dilwachira,1724.0980188424685,1647.3783147080876,1761.3433567459972,-3.922359817240636,-43.00044670851035,52.32964606844504,0.3175,-7.844719634481272,-86.0008934170207,104.65929213689007,stable/uncertain,0.1825
218,urko66,1726.5032874486315,1660.940212767976,1764.145616660096,-4.477705253748083,-47.748614094085184,49.75446527409293,0.31925,-8.955410507496167,-95.49722818817037,99.50893054818586,stable/uncertain,0.18075000000000002
155,nathiloco,1761.7197758584414,1734.5950932345058,1831.3351213879234,-5.730388585203598,-51.04627022137101,43.666413214258355,0.3195,-11.460777170407196,-102.09254044274202,87.33282642851671,stable/uncertain,0.1805
56,django7,1713.5498937027476,1618.0015176751654,1756.3161467547297,-2.944252998680843,-37.19094888695346,54.30587658972826,0.32275,-5.888505997361686,-74.38189777390691,108.61175317945651,stable/uncertain,0.17725000000000002
152,mrdenver,1742.782426013122,1717.5341252662142,1770.2501343828421,-4.2899839356712235,-45.608924641598705,46.81352525898326,0.32275,-8.579967871342447,-91.21784928319741,93.62705051796652,stable/uncertain,0.17725000000000002
47,criscriscris,1733.4230252601687,1688.7709275651976,1765.8877027369733,-3.7327100746632724,-37.94857999110316,46.26491967613491,0.3255,-7.465420149326545,-75.89715998220632,92.52983935226982,stable/uncertain,0.1745
141,mer9oooooooo,1734.9940645172835,1695.9489318320113,1765.47164754777,-3.9272396842658672,-37.94501852173047,41.70082329634712,0.32725,-7.8544793685317345,-75.89003704346094,83.40164659269423,stable/uncertain,0.17275000000000001
25,behnamsepahi,1742.7732165188308,1711.8994458500122,1774.1347766785016,-4.2850998610832525,-46.9646087784278,48.88803381835856,0.3295,-8.570199722166505,-93.9292175568556,97.77606763671712,stable/uncertain,0.17049999999999998
201,tacman,1736.7681308318406,1694.854976966587,1768.0385262032603,-3.859935700392878,-43.68964569439209,49.13224838330402,0.32975,-7.719871400785756,-87.37929138878418,98.26449676660803,stable/uncertain,0.17025
71,felipeaugusto1986,1760.9714528263005,1734.509470023325,1819.7508703796398,-5.132046389209776,-46.56167369940492,37.87379165963181,0.33225,-10.264092778419553,-93.12334739880984,75.74758331926363,stable/uncertain,0.16775
80,gabiflorescu,1757.730943875256,1734.571737385408,1810.3016105124075,-4.55012046978179,-42.6416507058179,41.42252689418504,0.33225,-9.10024093956358,-85.2833014116358,82.84505378837008,stable/uncertain,0.16775
184,saraguato,1763.2650867074738,1734.7341450409137,1833.8842989379793,-4.251720302084594,-50.242694823941854,48.24887513637707,0.333,-8.503440604169189,-100.48538964788371,96.49775027275415,stable/uncertain,0.16699999999999998
59,donsantos001,1756.1631213430562,1732.229264489317,1808.4492272782147,-4.060169348856933,-45.241915772054256,42.13576067618336,0.33675,-8.120338697713866,-90.48383154410851,84.27152135236672,stable/uncertain,0.16325
15,andrey_shans,1739.2395222955863,1709.4259570072907,1768.3412513344626,-3.6169852969170564,-37.920442238928594,40.91088011428875,0.33725,-7.233970593834113,-75.84088447785719,81.8217602285775,stable/uncertain,0.16275
124,litcexl,1754.5838463909138,1731.3531415101625,1801.2385898395298,-4.360209793989351,-45.0826201211988,40.55484298851004,0.33975,-8.720419587978702,-90.1652402423976,81.10968597702008,stable/uncertain,0.16025
129,malayer0290,1765.251568391228,1733.8333957764373,1846.7947445089173,-3.161369662432247,-45.04557077773803,49.63420763548886,0.34375,-6.322739324864494,-90.09114155547606,99.26841527097773,stable/uncertain,0.15625
222,viskastu,1724.968948093177,1656.8270916737138,1759.98615229915,-2.358424463465642,-35.89666331632246,52.15227769448768,0.345,-4.716848926931284,-71.79332663264492,104.30455538897536,stable/uncertain,0.15500000000000003
84,grandayo,1747.0580913338636,1722.6037639873643,1785.4677126117258,-2.434317273827418,-42.97854927202105,54.00876294711955,0.346,-4.868634547654836,-85.9570985440421,108.0175258942391,stable/uncertain,0.15400000000000003
7,alexsud75,1709.843706404717,1599.3178952393116,1756.9244444477413,-1.8236487908078443,-35.966872446733845,60.98623945234044,0.3465,-3.6472975816156885,-71.93374489346769,121.97247890468088,stable/uncertain,0.15350000000000003
58,donpianocat,1749.419699041176,1733.0172221611374,1784.4048619018242,-3.33111616682639,-41.498104988839046,44.9977551344683,0.3465,-6.66223233365278,-82.99620997767809,89.9955102689366,stable/uncertain,0.15350000000000003
226,yaboiyolo,1750.2937336989382,1733.8530711414032,1785.116119156143,-3.680674100945213,-45.04446343499585,42.294377945454485,0.35025,-7.361348201890426,-90.0889268699917,84.58875589090897,stable/uncertain,0.14975
130,malgarion,1706.2586534238626,1583.5378474027139,1756.7011358131563,-2.619479442250518,-46.65390738766249,56.94588605923986,0.3505,-5.238958884501036,-93.30781477532499,113.89177211847972,stable/uncertain,0.14950000000000002
227,yeimanexistentialist,1747.7561618848924,1727.0347280723065,1780.8026010998124,-3.459089239488442,-39.50176506434484,40.5751617830696,0.3505,-6.918178478976884,-79.00353012868968,81.1503235661392,stable/uncertain,0.14950000000000002
142,merouanes,1726.9233585986397,1659.6871750836763,1763.7922426586083,-1.8417177632246495,-40.14750972845157,56.215959282307786,0.35425,-3.683435526449299,-80.29501945690313,112.43191856461557,stable/uncertain,0.14575
45,coach1047,1723.9752250229221,1648.3232061700464,1763.331030458987,-2.1160259511731607,-38.375640865247526,50.121457323332486,0.35725,-4.2320519023463214,-76.75128173049505,100.24291464666497,stable/uncertain,0.14275
204,thedialbegreat,1795.7889278043117,1735.3260448632316,1953.156007844412,1.0522869384113016,-62.113074619064776,69.37711734487931,0.3575,2.104573876822603,-124.22614923812955,138.75423468975862,stable/uncertain,0.14250000000000002
205,thobile,1750.4808550562234,1733.1401549227987,1787.0093845924207,-3.163876990812341,-38.31635566238206,40.36964307266792,0.3595,-6.327753981624682,-76.63271132476412,80.73928614533584,stable/uncertain,0.1405
228,yvarnier,1746.59254733019,1724.015636303479,1782.8400107328114,-2.1610621791016724,-37.8538491824509,47.735300660507804,0.36025,-4.322124358203345,-75.7076983649018,95.47060132101561,stable/uncertain,0.13974999999999999
9,alpaykaraer,1738.8676461958105,1706.2988615725528,1763.8952517013772,-2.0614076054517505,-36.62548194119317,47.72885981081643,0.3615,-4.122815210903501,-73.25096388238634,95.45771962163286,stable/uncertain,0.1385
73,foma-pan_64,1731.469143422889,1667.6271257100414,1763.6050792035494,-1.3490341871507412,-41.332918382693286,54.51119720169327,0.36425,-2.6980683743014824,-82.66583676538657,109.02239440338654,stable/uncertain,0.13574999999999998
49,d1manko,1738.7912374378936,1702.3602696577127,1767.4059012952575,-1.8629760644461035,-40.438340842520766,49.17336903330091,0.3645,-3.725952128892207,-80.87668168504153,98.34673806660182,stable/uncertain,0.1355
22,ayumu_aikawa,1749.9203871301384,1730.079427732461,1786.8983519070996,-2.3696499951820176,-41.08508264487207,47.103262296972275,0.36675,-4.739299990364035,-82.17016528974413,94.20652459394455,stable/uncertain,0.13324999999999998
100,iostream34,1739.2129324773578,1708.2061089879346,1767.0782298450429,-1.724660199737469,-36.526134588457445,48.370082602283624,0.36925,-3.449320399474938,-73.05226917691489,96.74016520456725,stable/uncertain,0.13074999999999998
66,emil2009,1782.1624767988494,1734.2154897596333,1905.4645456036967,0.8819399497456508,-60.95489037006276,65.50442700777711,0.37125,1.7638798994913016,-121.90978074012553,131.00885401555422,stable/uncertain,0.12874999999999998
116,krakowianin,1734.13953296679,1691.732697620378,1766.007844720638,-1.2096489528005372,-37.26910200502673,51.53153065268649,0.376,-2.4192979056010744,-74.53820401005346,103.06306130537298,stable/uncertain,0.124
217,urbey14,1734.3956244172298,1678.6986907819048,1771.4387551377986,0.5136667827103059,-35.29040875403879,59.68401847194189,0.37625,1.0273335654206117,-70.58081750807759,119.36803694388378,stable/uncertain,0.12375000000000003
112,ketilchr,1727.4702670551142,1664.3336399268142,1766.6716040715048,-0.7418713262487734,-32.05291130977633,48.26219560812386,0.37725,-1.4837426524975468,-64.10582261955265,96.52439121624772,stable/uncertain,0.12275000000000003
37,brutalnyi,1732.2283725745235,1685.4536683222925,1763.1970924369518,-0.9664288561111516,-35.19319270387492,53.69786726766533,0.37875,-1.9328577122223032,-70.38638540774984,107.39573453533066,stable/uncertain,0.12125000000000002
156,nekrarty,1751.4703083774082,1732.7071794503927,1789.392847174186,-1.5574823243522113,-40.403635096171314,45.52978211512299,0.38375,-3.1149646487044227,-80.80727019234263,91.05956423024598,stable/uncertain,0.11625000000000002
52,dezmond87,1720.477136418503,1643.2240475409133,1755.2111443336855,0.23595784332078065,-32.41089885294105,55.18736121962855,0.384,0.4719156866415613,-64.8217977058821,110.3747224392571,stable/uncertain,0.11599999999999999
107,judeaxlee,1761.010311591919,1734.65597843133,1824.8671853142603,-1.0346097168020414,-41.41315878337147,48.772110177636925,0.39025,-2.069219433604083,-82.82631756674294,97.54422035527385,stable/uncertain,0.10975000000000001
6,aleksande,1762.4252299195377,1734.5514503765817,1831.7768733139524,2.1606521422018927,-41.24760422675578,64.62332695343672,0.39575,4.3213042844037854,-82.49520845351157,129.24665390687343,stable/uncertain,0.10425000000000001
13,amrishreddy369,1744.1884252562859,1723.3274101633417,1771.1047032773322,-0.7457305151768301,-36.60721681583128,45.47272918890417,0.39875,-1.4914610303536602,-73.21443363166256,90.94545837780834,stable/uncertain,0.10125
60,dpakoh_rs,1771.7971390046696,1733.4155024869049,1869.1188939129263,-0.565028123209303,-51.87906275092379,53.27987534316134,0.4,-1.130056246418606,-103.75812550184757,106.55975068632269,stable/uncertain,0.09999999999999998
169,pr1nc337,1739.3250817623943,1707.1692129784526,1773.3346674703748,0.04344331641388051,-35.02117609253224,53.142760581736646,0.40175,0.08688663282776102,-70.04235218506447,106.28552116347329,stable/uncertain,0.09825
193,sonemonu,1731.7512728854567,1678.1830255934563,1762.0186066564966,2.075673577941579,-35.378498581022484,60.53789068088134,0.4025,4.151347155883158,-70.75699716204497,121.07578136176268,stable/uncertain,0.09749999999999998
99,intelleon,1705.6142752892113,1573.126075668422,1758.4390581315033,1.5563225619317533,-35.86521959359883,65.56550330206899,0.403,3.1126451238635067,-71.73043918719766,131.13100660413798,stable/uncertain,0.09699999999999998
42,chessboy2356,1698.3548244521398,1558.403320041034,1754.2016733934809,2.2373662387445483,-28.396615372932956,67.32017400022298,0.404,4.474732477489097,-56.79323074586591,134.64034800044595,stable/uncertain,0.09599999999999997
198,sylvainchess92,1710.9876831201823,1602.530611478528,1758.8297340974975,1.2063240255698586,-30.06324398841602,64.1211308125627,0.406,2.4126480511397173,-60.12648797683204,128.2422616251254,stable/uncertain,0.09399999999999997
86,h3nneh,1752.3317599523707,1734.680580287877,1792.8592338245119,0.7698443882739919,-40.33094437852677,53.30576727111145,0.41275,1.5396887765479839,-80.66188875705355,106.6115345422229,stable/uncertain,0.08725
219,usuariovoltaire,1764.7426374020235,1734.8894989468276,1833.9304994807394,2.8017141668739103,-48.32281960517519,58.985246951090986,0.41275,5.603428333747821,-96.64563921035038,117.97049390218197,stable/uncertain,0.08725
102,jatrucu,1738.6986900410288,1710.6477137358402,1765.5637665343772,0.3507017017838047,-33.959057137210564,48.442307392245546,0.41525,0.7014034035676094,-67.91811427442113,96.88461478449109,stable/uncertain,0.08474999999999999
48,cubotfg,1717.509621551906,1626.5500614204418,1758.6673983288383,2.0870077568094074,-27.336452896131068,61.69205041424275,0.4155,4.174015513618815,-54.672905792262135,123.3841008284855,stable/uncertain,0.08450000000000002
122,lebygreen,1739.9130064237172,1708.8608358096196,1767.6479347593972,0.7254207046540583,-32.88603956293893,55.66870826769089,0.416,1.4508414093081166,-65.77207912587787,111.33741653538178,stable/uncertain,0.08400000000000002
0,abiram26,1719.6139538964574,1638.599142648644,1759.7839330886486,33.49225855224065,-16.136920494135133,132.22715260067184,0.58225,66.9845171044813,-32.273840988270265,264.4543052013437,stable/uncertain,0.08225000000000005
114,kingslayer700,1735.9508808721139,1691.7334648537178,1768.4664231300858,2.651534463068532,-31.51339120598812,60.35740996310957,0.419,5.303068926137064,-63.02678241197624,120.71481992621914,stable/uncertain,0.08100000000000002
202,tay10r,1714.1927931974894,1610.4210554638503,1764.631448049942,2.198617759626376,-33.646427640767264,65.00209811916451,0.419,4.397235519252752,-67.29285528153453,130.00419623832903,stable/uncertain,0.08100000000000002
182,sakamainty,1678.207237859445,1470.7533681649923,1752.8677432839918,23.577728748943635,-15.855441313042034,118.40344750865103,0.58025,47.15545749788727,-31.710882626084068,236.80689501730205,stable/uncertain,0.08025000000000004
203,ter822,1735.5448633848293,1696.8870871428278,1766.8650809824505,1.0324801255690992,-32.43461801112193,52.06348521673105,0.42025,2.0649602511381984,-64.86923602224385,104.1269704334621,stable/uncertain,0.07974999999999999
19,aruljee,1735.9850882126057,1696.6615274324508,1770.6395663821133,0.9460890563757756,-31.84304963722739,50.65988208453587,0.42075,1.8921781127515511,-63.68609927445478,101.31976416907175,stable/uncertain,0.07924999999999999
18,artur1985ahmetov,1747.9359136790454,1731.6005117600905,1778.3809680287873,1.7393533302430766,-39.15903069998866,52.740945807286245,0.42625,3.478706660486153,-78.31806139997732,105.48189161457249,stable/uncertain,0.07374999999999998
50,danlu,1751.3238402434145,1732.9380327501258,1788.1418666934771,2.8659945245495706,-38.5142864184762,56.73237696974758,0.4265,5.731989049099141,-77.0285728369524,113.46475393949515,stable/uncertain,0.07350000000000001
153,mustafa_dh87,1707.7242118888803,1588.4335251366203,1757.334325914286,2.1335493505943868,-34.160794595042276,62.47954736030254,0.4285,4.2670987011887735,-68.32158919008455,124.95909472060508,stable/uncertain,0.07150000000000001
57,djrobqe,1703.2941955912966,1576.9357205262418,1758.0801994961405,3.1260357931557214,-28.459990947179946,64.74377341153225,0.431,6.252071586311443,-56.91998189435989,129.4875468230645,stable/uncertain,0.069
88,harry1969,1744.8939022723127,1719.5237877569589,1777.9528396780465,4.54145606438453,-34.66127761315526,67.61510620364291,0.43225,9.08291212876906,-69.32255522631051,135.23021240728582,stable/uncertain,0.06774999999999998
191,sivashiva,1689.3256820821732,1525.776280400742,1752.79433850483,15.871902702332267,-17.21150661789517,87.61943471298073,0.56725,31.743805404664535,-34.42301323579034,175.23886942596147,stable/uncertain,0.06725000000000003
91,herbato,1736.1769337876167,1694.2939897758504,1765.5730305808713,3.631307393616172,-34.2021842574287,65.17401510660397,0.43525,7.262614787232344,-68.4043685148574,130.34803021320795,stable/uncertain,0.06474999999999997
225,walker15,1726.8406809340104,1661.084367022371,1767.3151626132415,1.6791297773688825,-31.12927778904478,52.22877934915917,0.437,3.358259554737765,-62.25855557808956,104.45755869831834,stable/uncertain,0.063
200,szachowybart1000,1744.4649133733865,1724.1863435677535,1771.5631946280907,1.6919522344850135,-34.98836145764919,51.84420455667052,0.442,3.383904468970027,-69.97672291529838,103.68840911334104,stable/uncertain,0.057999999999999996
14,andrews13,1741.2698333526819,1715.9927395721847,1763.3967809563821,30.589631804178595,-17.17913652181722,133.3610962925959,0.5455,61.17926360835719,-34.35827304363444,266.7221925851918,stable/uncertain,0.045499999999999985
139,mediocrerika,1716.8036946495188,1624.2232953603766,1757.4446730356394,21.84149608010194,-23.171306981384564,100.33271054319128,0.5445,43.68299216020388,-46.34261396276913,200.66542108638257,stable/uncertain,0.044499999999999984
32,blaseknave4,1711.5037771044356,1607.9159021666605,1756.3355554811778,14.48777748508579,-19.221213996261277,79.08351366060981,0.54275,28.97555497017158,-38.44242799252255,158.16702732121962,stable/uncertain,0.042749999999999955
220,vaibhavsection,1735.215626560965,1697.8811697531178,1762.8934299867108,4.466846837589025,-31.41987128855105,57.516083031749595,0.45775,8.93369367517805,-62.8397425771021,115.03216606349919,stable/uncertain,0.04225000000000001
167,pharcy_11,1720.8317925533477,1642.4826446736395,1761.0689942355748,3.3595682539311573,-28.836900363183236,61.71811165067303,0.45875,6.719136507862315,-57.67380072636647,123.43622330134606,stable/uncertain,0.04125000000000001
165,pepe-t,1706.7032418978413,1590.3276362246345,1754.561731729671,12.641058529986832,-20.560111176456825,78.9275980546938,0.541,25.282117059973665,-41.12022235291365,157.8551961093876,stable/uncertain,0.041000000000000036
40,cflour,1742.3632493973837,1719.6520906183875,1766.6080807723004,6.525824355855882,-33.89752697790841,64.93142876307198,0.461,13.051648711711763,-67.79505395581683,129.86285752614396,stable/uncertain,0.03899999999999998
216,umahuasi,1695.9957467601043,1538.0674606233404,1756.0614677954175,6.519833102988807,-27.32531033828449,79.1657351243241,0.462,13.039666205977614,-54.65062067656898,158.3314702486482,stable/uncertain,0.03799999999999998
148,mokshahasti,1715.3356811274778,1616.412545640847,1766.4056607110178,21.634783448979423,-18.99543081107762,99.15944766556653,0.5365,43.269566897958846,-37.99086162215524,198.31889533113306,stable/uncertain,0.03649999999999998
43,chipi10,1730.484245073217,1676.8118715884564,1764.1279610862343,8.255067270283588,-28.718744720891376,71.10408616114792,0.466,16.510134540567176,-57.43748944178275,142.20817232229584,stable/uncertain,0.033999999999999975
89,hasanzarei123,1746.0555618710719,1729.433136134876,1773.6048259445522,3.2726955683192616,-29.687410727029803,54.17917541994111,0.47175,6.545391136638523,-59.37482145405961,108.35835083988222,stable/uncertain,0.028249999999999997
214,ukbiswas,1723.6387307068017,1651.905603397058,1762.9991980230723,5.680322566827746,-27.93687208616352,65.24719405874791,0.47275,11.360645133655492,-55.87374417232704,130.49438811749582,stable/uncertain,0.027249999999999996
186,shrunkenego,1712.4029738915328,1605.5826954170302,1762.9687998524055,5.9136632998144085,-24.442520571460275,65.8223213845693,0.47725,11.827326599628817,-48.88504114292055,131.6446427691386,stable/uncertain,0.022749999999999992
223,vladstoliar,1725.6468085070667,1659.3809362018555,1763.3851664964848,4.604538614208305,-28.66802447269066,57.36244290885558,0.478,9.20907722841661,-57.33604894538132,114.72488581771115,stable/uncertain,0.02200000000000002
211,tortoga,1734.913009945418,1696.7093198532948,1762.734769024817,8.774533940611175,-28.185196558547183,68.72742794344713,0.48,17.54906788122235,-56.370393117094366,137.45485588689425,stable/uncertain,0.020000000000000018
178,roman_kucher,1728.5129331212886,1659.1966199655753,1762.4492279153328,7.296601522591112,-31.386514751519304,73.65607555626362,0.4825,14.593203045182223,-62.77302950303861,147.31215111252723,stable/uncertain,0.017500000000000016
72,flo1988,1690.4583598911952,1529.0991419183858,1755.3467861520978,7.59180234113393,-22.644421324329837,79.21409834233964,0.48475,15.18360468226786,-45.288842648659674,158.42819668467928,stable/uncertain,0.015249999999999986
181,sahmatov99,1747.1219547308588,1732.4763513794614,1777.7782836271185,13.30175881429099,-30.794258327945816,85.35258674959091,0.486,26.60351762858198,-61.58851665589163,170.70517349918183,stable/uncertain,0.014000000000000012
192,sk1pp3r,1737.2436261633475,1700.324789802462,1764.45570984732,8.333479302663664,-24.329694762372586,66.592043847345,0.48875,16.666958605327327,-48.65938952474517,133.18408769469,stable/uncertain,0.011249999999999982
55,dinghikaru,1730.5248883603128,1675.4738930357355,1763.8588983344835,10.031643769078782,-22.455788656863064,69.21762891480012,0.51075,20.063287538157564,-44.91157731372613,138.43525782960023,stable/uncertain,0.010750000000000037
126,luckychessking17,1753.3387458066536,1733.2192854326986,1795.6002405037875,11.944721016480473,-31.256680086528807,79.3288317197735,0.4895,23.889442032960947,-62.51336017305761,158.657663439547,stable/uncertain,0.01050000000000001
8,alina_shess,1735.3048006796446,1695.6756591416297,1772.2462190388485,14.28777752593927,-27.01130835404605,82.12791502344864,0.50375,28.57555505187854,-54.0226167080921,164.25583004689727,stable/uncertain,0.003750000000000031
35,brionk,1725.2774087006144,1661.4403302815954,1760.9468212618833,5.955644416453437,-30.328853156487227,58.98521323863669,0.50175,11.911288832906873,-60.657706312974454,117.97042647727338,stable/uncertain,0.0017500000000000293
